Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2031,1076,B1,43447.511234677,29583.5649167318,21052445.0461315,1801.71587115739,9964769.19319098,462962.035263307,31555009.0666084
2032,1076,B1,45110.9383647177,30449.4388188089,20961268.0059585,1699.79857326096,9941975.61064275,461149.22980973,31441653.0221678
2033,1076,B1,43743.8018713166,29615.2429552644,20690079.0146369,1653.07979036749,9826655.73742963,455312.715010894,31047059.5916944
2034,1076,B1,42508.4772508503,28692.0697106088,20188266.3131459,1513.57187138106,9617362.28462203,444415.959652399,30322758.6762531
2035,1076,B1,41539.1821213115,28295.9509925999,19917249.2261642,1474.01967187065,9489272.16700114,438430.870784595,29916261.4167357
2036,1076,B1,39742.4871243723,26806.649208984,19235833.3069939,1382.59249294961,9172709.47303071,423298.209584934,28899772.7184358
2037,1076,B1,38331.5100750248,26222.8205519153,18827287.4722355,1370.15520844377,8984973.51422371,414221.611120591,28292407.0834152
2038,1076,B1,36429.8519131468,24827.4557875675,18207346.5294691,1195.89734666358,8703191.1358488,400365.055959024,27373355.9263243
2039,1076,B1,34126.0190608176,23549.0036238864,17297478.9567495,1169.51319352749,8302718.37958472,380322.101163045,26039363.9733755
2040,1076,B1,32971.4819440435,22689.5069786534,17097475.8965013,1066.56339853448,8210573.33600094,375908.204838119,25740684.9896616
2041,1076,B1,23086.0901251395,15546.5219445346,13303839.4813323,813.341604301261,6416398.03722473,291018.558453591,20050702.0306846
2042,1076,B1,20843.8277953456,14375.7755205624,12425360.6086504,683.74319547791,6018238.3019585,271454.624099145,18750956.8812194
2043,1076,B1,18674.2070698432,12829.335674277,11802557.2458908,676.331996335589,5668784.05761685,256979.482382443,17760500.6606306
2044,1076,B1,18246.2118901628,12511.7519775344,11441364.2384123,521.832179047382,5513156.09753374,249017.586019148,17234817.718012
2045,1076,B1,16340.557749067,11453.0205402384,10904381.9363934,517.227791722765,5243537.37294974,236792.912830711,16413023.0282549
2046,1076,B1,15538.5121153284,10325.7836233505,10356254.1703448,446.314335655395,4969742.40167452,224354.368907565,15576661.5510012
2047,1075,B1,11348.17008004,7123.80514280531,8180612.76991054,437.716904721087,4052967.02703336,176313.305793796,12428802.7948653
2048,1075,B1,10521.3932211293,6613.72578299624,7933835.60828441,350.537244248676,3946067.62490158,170822.739816723,12068211.6292511
2049,1075,B1,8037.83190201521,5205.28367311985,6720757.37347796,310.075671676251,3350634.50570857,143433.63173422,10228378.7021676
2050,1075,B1,7264.14553690688,4676.08384490809,6288367.31082333,207.303166600638,3119783.15240317,133467.941155341,9553765.93693026
2047,1075,B2,14943.4393841293,9336.30826525573,11127074.2107328,518.241351636807,5507118.38249131,243621.824528273,16902612.4067534
2048,1075,B2,14522.7222470055,8995.82837779767,10823953.8057894,445.748577337985,5359683.5088937,236717.193997373,16444318.8078826
2049,1075,B2,11691.4607864047,7411.07813563717,9291974.10599833,393.800470275939,4638104.62182176,202425.957248369,14152001.0244608
2050,1075,B2,10947.118988406,6841.03354751942,8737736.22351582,278.072185434506,4346364.00579811,189735.454737358,13291901.9087726
2047,1075,B3,9408.42713017027,5939.26448879459,7137294.94180887,422.480622399692,3525825.97974528,152564.702120169,10831455.7959157
2048,1075,B3,8538.94276564687,5410.10189519306,6790694.49971764,331.704267935442,3390448.58533896,145063.989820976,10340487.8238064
2049,1075,B3,6696.78560523064,4282.89939619301,5736222.15205022,288.937946748199,2807121.12804572,120575.00982007,8675186.91286418
2050,1075,B3,6021.65691245225,3838.99995296083,5417788.48063318,194.356074124007,2628713.11414143,113161.274196992,8169717.88191114
2047,1075,C1,1696.9798002819,1164.36077221472,2410121.95617785,13.0993749057897,791610.277630343,41893.1524756509,3246499.82623124
2048,1075,C1,1614.46344341437,1120.93904179629,2396559.36338391,11.7879357682139,779387.466801124,41507.3949957072,3220201.41560172
2049,1075,C1,1578.6932702917,1091.96177853595,2349264.07531083,5.08225469411912,752118.492782607,40411.1479212305,3144469.45331819
2050,1075,C1,1571.17590182225,1088.47357547752,2333206.26863051,1.30018715862953,745636.011734199,40062.3967047213,3121565.62673388
2047,1075,C2,10155.3504251967,6361.10223287527,7776927.40342511,418.621495796457,3893825.5130136,167991.030393821,11855679.0209864
2048,1075,C2,9224.12024814478,5830.35745106954,7549026.68689131,334.416772694616,3795918.06336112,162910.340030993,11523243.9847553
2049,1075,C2,7110.31082320754,4610.8168443096,6381723.32838684,301.009851935475,3223274.50447624,136567.223849942,9753587.19423247
2050,1075,C2,6551.98528927034,4235.07498639138,6013557.0543003,206.639643689783,3020084.0265483,128011.728168077,9172646.50893602
2047,1075,C3,9319.06839726303,5878.20704015394,6897416.03061375,384.539063601287,3410452.50534096,146844.874145787,10470295.2246015
2048,1075,C3,8596.89017908498,5426.76840582712,6651782.08176436,327.881543785987,3326913.96526459,141669.471746425,10134717.0589041
2049,1075,C3,6922.14579929037,4385.70226482573,5677656.67268397,281.101516123854,2769795.78234716,118846.746183588,8577888.15079496
2050,1075,C3,5905.58570370101,3797.0909283467,5342595.03077375,187.136285783627,2597529.1476208,111213.085483591,8061227.07679597
2047,1076,B1,11238.7465285709,6898.16965732651,8019976.66269827,389.149049021788,4024793.68818617,173146.123251339,12236442.5393707
2048,1076,B1,10587.0386656669,6505.37745180432,7729531.36319077,308.53207661665,3869078.83208492,166306.0027947,11782317.1462645
2049,1076,B1,8903.53592054262,5616.43642978821,7052307.34747179,331.557831319104,3517965.67023148,150887.661003557,10736012.2088885
2050,1076,B1,7761.77647615319,4901.59648763675,6140978.83837537,283.277205585741,3035745.88518458,129887.993373816,9319559.36710314
2025,1076,B2,93790.1797400417,346435.054511269,31360787.3351581,148536.106165858,15200394.053172,764932.009043542,47914874.7377908
2026,1076,B2,83115.7508888408,340615.553742075,30681361.6513137,144692.467723173,14915853.1471145,748757.072651087,46914395.6434334
2027,1076,B2,80235.8950923781,328381.367751398,30000498.1882849,140871.436646785,14601100.1872425,732378.182400192,45883465.2574181
2028,1076,B2,75397.560179834,240524.226166062,29304944.2771544,127521.830348432,14295309.8339682,714363.448370532,44758061.1761874
2029,1076,B2,70898.8937861663,224666.70265665,28758375.3532816,124397.117869468,14045602.4055883,700782.264860785,43924722.738043
2030,1076,B2,67407.3556646108,204521.829800019,28220351.2322564,121515.524049738,12973294.0342453,677898.12594255,42264988.1019586
2025,1076,B3,110171.842678149,354141.7234873,32424450.6719966,152632.994144302,15648366.2143742,789984.356445372,49479747.8031259
2026,1076,B3,78509.6954272822,318285.747820768,27787485.1717251,142595.665143657,13631682.5581592,684144.111756869,42642702.9500329
2027,1076,B3,76533.8929706398,306285.882108051,27423190.7688494,139013.358194038,13453877.0875923,674689.716329492,42073590.7060439
2028,1076,B3,74129.2087761739,222782.705996235,27203794.0223365,126788.016648625,13354542.6934132,667517.57777995,41649554.2249507
2029,1076,B3,72134.294008093,211220.789208724,27084407.9396815,124187.023276298,13291949.0944296,663533.48749562,41447432.6280998
2030,1076,B3,69765.887458157,193886.309622143,27004797.0841095,122391.213121922,12416819.0294816,651328.035868078,40458987.5596614
2025,1076,C1,129007.409058104,518173.895288196,32281261.4680935,139304.696151104,15522581.1478221,782342.828787607,49372671.4452006
2026,1076,C1,123054.996321712,532152.892498366,33284961.8852164,137693.55616146,15970723.6787419,803646.195972825,50852233.2049127
2027,1076,C1,126913.009253421,535441.426469523,34164833.6410167,136904.807041007,16339172.4005212,822883.829060108,52126149.113362
2028,1076,C1,132208.931102399,462303.264775836,35321432.7987838,128752.21384106,16834564.12714,847850.604171276,53727111.9398144
2029,1076,C1,136838.56572749,465212.229354393,36095553.9810502,127852.417529642,17166390.9854142,863889.447379018,54855737.626455
2030,1076,C1,138624.484176163,455586.594650715,37085224.3103983,127788.659516346,16716197.7720343,874930.416091642,55398352.2368674
2025,1076,C2,102785.671671992,361451.723233978,31902332.2597547,148735.247413065,15422222.0409566,777471.303568047,48714998.2465984
2026,1076,C2,92030.896354031,356777.244463919,31450177.5208339,145162.06225821,15238526.2675862,766337.261566075,48049011.2530624
2027,1076,C2,89811.9773104782,344283.58277316,30918161.8108452,141417.912636834,14984955.1597379,753193.772871863,47231824.2161754
2028,1076,C2,85900.3354793282,258434.911315948,30513792.041757,128708.681157603,14806257.2827361,742063.756424775,46535157.0088708
2029,1076,C2,82298.8127665544,243389.814140213,30191177.1779728,125781.505604985,14655911.3926255,733368.847612242,46031927.5507223
2030,1076,C2,78527.7254028098,224247.499189382,29811802.770663,123358.960180003,13645223.5314179,714165.876865031,44597326.3637182
2025,1076,C3,114658.305308977,356440.959100452,32488844.0522835,152679.4246246,15667038.494534,791069.10355071,49570730.3394022
2026,1076,C3,81945.6917474322,320024.026440236,27875436.2687562,142635.640512635,13659512.765382,685737.638894738,42765292.0317333
2027,1076,C3,79865.2483594171,307986.907293607,27513289.3994955,139051.206187779,13482778.0925317,676327.755909881,42199298.6097779
2028,1076,C3,77362.1397581001,224422.913145411,27295974.6089836,126824.941539391,13384104.2568278,669197.02046542,41777885.8807197
2029,1076,C3,75346.9139403953,212853.364254905,27178713.4184498,124221.920871041,13322825.1921049,665259.0637083,41579219.8733293
2030,1076,C3,72930.2537766147,195506.715100921,27100970.8863773,122425.598693212,12449238.5858895,653100.527090232,40594172.5669278
2025,1076,D,56580.4794118762,428122.264691625,30236336.0111092,146219.609146726,14307048.722845,740320.849548415,45914627.9367528
2026,1076,D,48630.4317288587,408033.152154149,26523141.3866466,141719.914229029,12699764.2059278,657318.881354094,40478607.9720405
2027,1076,D,50734.7443203331,413127.289787559,27559007.3624484,143351.026698044,13148724.2759639,680867.680220092,41995812.3794383
2028,1076,D,53344.2075225621,422818.833730085,28704158.9332782,145605.208131972,13650985.2992742,707129.60532119,43684042.0872582
2029,1076,D,55624.1470385354,427769.365057465,29785942.9260771,146808.482835769,14128658.3949454,731425.951976296,45276229.2679306
2030,1076,D,56778.6248047607,428955.297306392,30612564.556279,147073.861442058,14480264.283029,749546.928326685,46475183.5511879
2031,1076,D,49003.1490838952,407612.991505821,27047666.9669803,141643.262959752,12936492.3884646,669362.029546902,41251780.7885413
2032,1076,D,51674.4941697609,417039.34586439,28357544.6346469,143759.417600041,13513084.3963797,699212.517348104,43182314.8060088
2033,1076,D,53617.8169032513,421361.720734983,29361243.3633536,144866.03872409,13946267.8630791,721506.882490906,44648863.6852859
2034,1076,D,56063.8747598282,427994.738673447,30514917.7342945,146534.493615669,14459152.3854543,747673.012441748,46352336.2392394
2035,1076,D,58287.3304106886,434300.147504242,31469312.6003859,148088.784347085,14876479.2728174,769474.184126732,47755942.3195921
2036,1076,D,60838.9476432208,441687.747183173,32364008.6571104,149252.840412437,15276546.4289827,789596.934388055,49081931.55572
2037,1076,D,62531.9475619337,447011.648493838,33004945.0702881,149894.37315692,15547812.468646,803726.570128903,50015922.0782756
2038,1076,D,64436.9365926269,450247.718570104,33717357.7164446,150880.651296186,15861410.0320634,819821.077425553,51064154.1323925
2039,1076,D,66571.7458154916,454075.127688931,34115859.4039315,151590.058797008,16042559.3395314,828817.290967734,51659472.9667321
2040,1076,D,67928.4835163301,459492.286887883,34647128.3536586,153114.703674319,16278317.0182006,841576.929538271,52447557.775476
2041,1076,D,56551.7693120938,426404.289078284,30693320.5192055,145493.452554083,14550515.3138822,751462.434496374,46623747.7785285
2042,1076,D,57844.5672209944,432051.316026948,31228850.6988133,146033.875199725,14783825.5892454,763569.486158206,47412175.5326645
2043,1076,D,59200.9243271569,433013.560409202,31651439.888774,146870.200844003,14977351.229403,773251.351034489,48041127.1547919
2044,1076,D,59709.7641520174,436024.878379166,32022738.5024007,146606.878951091,15135839.2930001,781424.454404189,48582343.7712873
2045,1076,D,59185.6841999912,432701.463156507,32116105.5158126,146139.390392263,15171647.8956745,783107.281422587,48708887.2306584
2046,1076,D,58021.9368284999,429003.596521978,31965511.7614065,144909.844248957,15099958.6157161,778981.196344573,48476386.9510666
2047,1076,D,57579.0426361403,430611.927093765,31683313.334087,144099.718153926,14982324.0385986,772488.458910244,48070416.5194797
2048,1076,D,55962.4012554077,423652.478702668,31520338.7739617,143269.658200984,14911169.3185995,768559.856677095,47822952.4873973
2049,1076,D,55291.8872336029,418371.378569261,31076450.4760387,140934.843912271,14720182.363202,757620.421906627,47168851.3708624
2050,1076,D,52240.4417741338,407410.769336249,30113194.0135853,138970.051547904,14299341.7519006,735517.106292838,45746674.134437
2025,1077,A,65696.4235000422,926723.692946527,25253021.7087827,137483.014261734,12152674.827381,631853.977364213,39167453.6442362
2026,1077,A,68528.1157895032,967876.548333068,26350818.9455606,140875.864552518,12617926.7508351,658066.092401521,40804092.3174723
2027,1077,A,69793.9869484803,965096.452906804,27403623.907854,142240.525218752,13081221.1049538,681565.718693665,42343541.6965755
2028,1077,A,71936.4548312106,992657.53341062,28479365.2249473,144852.522481404,13550533.5099908,706506.753959037,43945851.9996205
2029,1077,A,73639.6739432491,992286.606455077,29421608.4811031,145209.304864166,13962597.2596232,726899.427621155,45322240.75361
2030,1077,A,74362.2792552325,1001847.65306516,30070905.0567912,145111.287572621,14239537.2289817,741071.798749342,46272835.3044153
2031,1077,A,75933.2136928057,1009804.31803857,30990080.5046745,146330.607779336,14635405.5235198,761615.77446489,47619169.9421699
2032,1077,A,78204.4480969626,1029189.65255552,31842198.1532994,148591.0041523,15014640.2444577,781528.92515615,48894352.4277181
2033,1077,A,79391.59096884,1034456.36114027,32465290.6946834,149439.732443496,15285149.5726403,795596.330545875,49809324.2824222
2034,1077,A,81318.7627692837,1038987.80198103,33132216.0894975,150814.999034745,15572302.6903134,810885.671157029,50786526.014753
2035,1077,A,82701.2920393873,1051554.64317209,33602736.3269213,151897.883123224,15779013.1826979,821614.860552972,51489518.1885069
2036,1077,A,84119.4957027203,1057317.60983374,34038097.6207277,153158.432092978,15967452.0970162,831715.297969553,52131860.5533429
2037,1077,A,85171.5776048242,1062796.53428638,34316119.1734922,153241.099142885,16086816.2174428,837714.497510109,52541859.0994792
2038,1077,A,86146.4462425145,1062071.2663107,34604375.4344832,154251.005510169,16208309.9151245,844569.709554436,52959723.7772254
2039,1077,A,86934.8784127005,1075326.38797077,34811662.9117755,154692.105821847,16299166.1991966,849286.45933849,53277068.9425159
2040,1077,A,88196.3585138505,1082327.81061405,35085085.197584,155696.570160199,16418077.5790668,855873.733335966,53685257.2492748
2041,1077,A,88438.5356077092,1082234.49684323,35152864.0017942,155930.482628366,16442804.4775022,857398.85356129,53779670.847937
2042,1077,A,89455.2843930937,1093818.98577193,35295591.7412524,156839.657290161,16503557.2530401,861116.643918148,54000379.5656658
2043,1077,A,89053.8876144749,1079586.60032782,35367179.5846564,156373.287741679,16536805.0660347,862205.127447341,54091203.5538224
2044,1077,A,90165.6858346598,1098579.07596565,35505998.148367,157871.36657045,16595619.5977569,866266.937517398,54314500.8120121
2045,1077,A,88656.877125877,1078618.77195805,35350728.3180671,155677.667303423,16527707.2604443,861483.352864087,54062872.2477628
2046,1077,A,86996.3117464915,1064557.52436849,35170423.6242663,153404.457788672,16451942.6697874,856156.804600704,53783481.392558
2047,1077,A,87175.6824971076,1064939.11783188,35170344.8464515,153284.334830477,16451539.9726561,856167.441135863,53783451.395403
2048,1077,A,86382.6927143891,1062746.01424235,35137732.877018,152567.500905917,16440689.9092999,855069.201846454,53735188.1960271
2049,1077,A,86674.4693681403,1065946.88122108,35078707.9537102,152513.751000441,16412855.0217778,853858.35792939,53650556.4350071
2050,1077,A,83958.6405165493,1048840.316041,34714355.3870529,149601.76083592,16254838.5711166,844090.914587459,53095685.5901505
2025,1077,B1,107123.308339467,399557.853462534,32252079.4624257,152270.183757953,15553881.0855663,785376.508384334,49250288.4019364
2026,1077,B1,73189.7405935791,359117.611301464,27527642.9906463,142329.91905711,13491253.9730187,677553.524036331,42271087.7586535
2027,1077,B1,71682.8175992126,336340.648629111,27195461.4518352,137821.75247395,13332977.7416757,668132.032210094,41742416.4444233
2028,1077,B1,68652.9593539543,241039.905895149,26918975.565367,126199.133508658,13206982.7024766,660639.696491451,41222489.9630928
2029,1077,B1,65831.4510464406,228118.96256664,26515984.4385459,123241.211421128,13039686.6350433,649756.774035298,40622619.4726587
2030,1077,B1,64301.9038307695,212053.026266869,26429509.1834667,122112.403828089,12182086.3505578,638128.623391202,39648191.4913414
2025,1077,B2,94768.2596908838,399262.794008332,31422379.3943292,148978.31456764,15203552.1059844,767567.667429788,48036508.5360103
2026,1077,B2,81237.0911893692,394272.644278108,30864640.2478656,145011.419608723,14958332.1499486,753874.817791737,47197368.3706822
2027,1077,B2,77764.6878065637,366867.369078969,30259522.6043998,140529.593610979,14679485.614066,738524.455974931,46262694.3249373
2028,1077,B2,74114.5445411495,278883.115519317,29682498.8841214,129075.917416453,14422375.592914,724164.304373623,45311112.3588859
2029,1077,B2,68513.357669497,257002.350213817,28874450.7450513,125608.505341018,14071449.293152,704480.33432925,44101504.5857569
2030,1077,B2,66024.7446629446,237819.616295279,28478645.4038013,123541.156664347,13071604.3278379,685337.898973212,42662973.1482349
2025,1077,B3,108455.011508994,401785.061308974,32407806.1059901,151019.336050078,15624396.4625303,788487.163212335,49481949.1406007
2026,1077,B3,74959.1610747647,362555.299123184,27806403.8126989,141527.432262693,13613429.5481566,683594.499518302,42682469.7528344
2027,1077,B3,73726.1756207174,341321.366350339,27581841.1223297,137416.143323477,13502399.6623363,676690.764465954,42313395.2344265
2028,1077,B3,71325.7074599024,253178.526575964,27387885.9740334,125996.78637374,13411916.0935047,670929.40018672,41921232.4881345
2029,1077,B3,68819.1349125074,240342.112154834,27098200.922795,123369.777556537,13291847.2349107,662849.95313146,41485429.135461
2030,1077,B3,67240.9526660106,224562.320772209,27085634.1375279,122266.287304304,12464541.8412844,652820.043091472,40617065.5826463
2031,1076,B2,56660.0486472382,40307.6041863709,26307012.2213256,2183.51588797936,12254620.3742191,578677.416993591,39239461.1812599
2032,1076,B2,54548.7309927253,39138.0185667013,25766632.1005902,2020.50606156591,12030557.5919641,567002.63284122,38459899.5810165
2033,1076,B2,52479.3062698473,37590.9854387674,25070067.1527594,1918.97543293347,11729880.5666812,551923.553084852,37443860.539667
2034,1076,B2,49545.1420528463,35635.1657649166,24053310.1082295,1734.15316233154,11297692.3946023,529702.499788064,35967619.4635999
2035,1076,B2,46949.5118038823,34065.4891230217,23275761.3800765,1666.03300772482,10952374.8169139,512628.578254198,34823445.8091792
2036,1076,B2,43268.1765194142,31149.0024894916,22220947.692363,1507.54894021408,10494479.4514034,489516.354743654,33280868.2264591
2037,1076,B2,41499.6886755843,29910.8620267819,21439275.7260087,1464.63672685461,10142393.4627475,472268.356994229,32126812.7331796
2038,1076,B2,38091.7757828369,27245.1224513891,20382159.374218,1260.01166075545,9663404.30413251,448860.547094507,30561021.13534
2039,1076,B2,35047.0895188831,25198.7719537009,19260709.3901498,1199.35148385839,9180291.61882625,424299.728382434,28926745.950315
2040,1076,B2,33998.3528931731,24389.4591916801,19045356.3528917,1092.55531762292,9056644.27859269,419273.865249533,28580754.8641364
2041,1076,B2,32153.2112337514,22779.8789704385,18081013.688805,945.151038734102,8607646.80307982,397855.68775896,27142394.4208867
2042,1076,B2,28752.8346851718,20295.9437147722,16912560.8565241,803.401869362996,8078409.60610852,371977.80197667,25412800.4448786
2043,1076,B2,26740.7089245499,18975.5693028302,16014219.643081,811.342027926913,7653948.3213192,351833.349803618,24066528.9344591
2044,1076,B2,24267.7735112715,17303.2778278194,14959194.7550679,631.724764093477,7164115.94982054,328258.49675628,22493771.9777479
2045,1076,B2,22556.1322829467,15983.2843405418,14495945.248715,643.071014468727,6905003.64433635,317513.661096993,21757645.0417863
2046,1076,B2,21493.4798215218,14647.1771601746,13768010.4985154,563.253369719265,6600437.65372511,301608.298270253,20706760.3608622
2031,1076,B3,46806.1752436158,31477.1634741138,21857809.591755,1855.8895554744,10315165.2195583,480630.423121308,32733744.4627078
2032,1076,B3,48354.5734821229,32268.3079742548,21838161.8737969,1763.15621244075,10316159.809987,480306.875082354,32717014.596535
2033,1076,B3,47041.9093705415,31712.3055281927,21587110.8371025,1719.52585525587,10211826.9443171,474963.686083186,32354375.2082568
2034,1076,B3,46055.8274469703,30759.3046576342,21211856.7027665,1597.74834331396,10066940.925025,466906.040290816,31824116.5485303
2035,1076,B3,45006.0971884864,30445.4882520266,20924504.0333055,1554.83116744804,9927522.18026336,460532.724744863,31389565.3549217
2036,1076,B3,33925.9342477517,22835.9095584434,17380627.8266324,1267.43743555438,8350075.3096432,382354.390236088,26171086.8077534
2037,1076,B3,33497.7249385196,22656.3144837717,17188596.9976772,1270.87457468962,8255453.98813056,378015.338810418,25879491.2386152
2038,1076,B3,31961.1684468366,21501.9536234934,16722196.5741534,1120.71966361144,8043979.67591037,367556.344071144,25188316.4358689
2039,1076,B3,30398.7821122909,20653.7869978481,16065812.5932818,1115.02533645269,7719264.78225698,352779.175769749,24190024.1457551
2040,1076,B3,29981.0121100324,20321.9269840825,15875365.3623281,1015.26519028456,7635250.07525109,348540.527817104,23910474.1696807
2041,1076,B3,22804.5670965677,15315.5824484945,13161891.1186381,818.247753673401,6339174.81439065,287718.60855082,19827722.9388783
2042,1076,B3,21151.3022369148,14368.7353398938,12438004.1181784,725.075198240059,6005372.09715046,271572.381614643,18751193.7097185
2043,1076,B3,19338.9469406252,13184.4179746821,11854303.2516214,699.418285591658,5695140.47119092,258155.671713452,17840822.1777267
2044,1076,B3,18553.1901333124,12664.6596470931,11523648.2379393,563.81491015815,5540243.52664147,250759.611161386,17346433.0404328
2045,1076,B3,16676.7075629907,11573.1925397497,10956018.9609816,548.532431858383,5261742.75627414,237913.28805454,16484473.4378449
2046,1076,B3,12963.2881740502,8796.61026469935,9093798.35477901,410.289990927247,4335598.50603982,195645.65586961,13647212.7051181
2031,1076,C1,104695.713551249,76053.7820532325,32172699.5973145,3397.11008786147,14683917.5104431,704790.35252821,47745554.0659782
2032,1076,C1,82252.2082130845,58198.3596701631,27949511.4515613,3109.63798578791,12852407.2841905,612685.666484049,41558164.6081049
2033,1076,C1,60951.3979811757,43408.3116762062,23064380.8372139,2728.51662576448,10739516.19489,505972.639519288,34416957.8979064
2034,1076,C1,42373.3522945661,31034.5965035571,18343458.9026775,2237.17007145429,8702108.47238151,402641.679618835,27523854.1735474
2035,1076,C1,30217.8633337612,22359.276144249,14277080.7010982,1756.18587479425,6880897.12616017,312900.884215722,21525212.0368269
2036,1076,C1,21840.0934176437,16257.5912430813,11150372.7017433,1276.63055039508,5307537.48546212,242054.358752954,16739338.8611695
2037,1076,C1,15854.3976637051,11836.0254664935,8908855.35572345,1007.75513191578,4151504.62445054,191012.891874913,13280071.050311
2038,1076,C1,11910.3208985816,8888.23556817555,7337449.50955418,785.524940728366,3267714.39922807,154418.183880899,10781166.1740706
2039,1076,C1,8776.52761585214,6594.26853129941,6294446.30383643,603.982747804406,2693608.9961074,130197.427964036,9134227.50680282
2040,1076,C1,6794.63773773857,5136.28223619185,5503043.13632819,447.822016775048,2260892.87529581,111790.34822151,7888105.10183621
2041,1076,C1,5450.85370468474,4214.54112755381,4969212.50265433,348.701233991393,1967857.51896392,99421.7588458745,7046505.87653035
2042,1076,C1,4490.62439652191,3494.62931404173,4483569.74043926,231.323997371882,1715336.83724746,88258.0971714658,6295381.25256612
2043,1076,C1,3441.47351411366,2755.14106296625,4064368.35581599,134.731283180898,1505874.85092829,78703.6408293935,5655278.19343393
2044,1076,C1,3163.01995578721,2564.27587914776,3895126.64090974,81.9253747314536,1404834.15699154,74633.5530557979,5380403.57216675
2045,1076,C1,2803.43806409729,2340.16003139056,3667556.98900018,51.403480691375,1271640.96082175,69259.1212131059,5013652.07261122
2046,1076,C1,2634.41550039355,2156.34878220102,3560936.15429409,32.5074721944888,1211514.68737289,66751.4217698484,4844025.53519161
2031,1076,C2,65359.6138629997,45276.3871929036,27231365.513923,2358.4395065737,12651100.8746249,598679.221347501,40594140.0504579
2032,1076,C2,59616.18947034,41531.1886724848,26028709.8523146,2105.82442061735,12142390.8337532,572506.55776439,38846860.4463956
2033,1076,C2,54978.8896099633,38038.085170097,24621552.1954482,2002.19660844263,11541095.4559277,541957.538759106,36799624.3615235
2034,1076,C2,49549.2148603094,34494.6590839783,23078164.5435933,1780.34342791189,10886816.7638641,508291.953190839,34559097.4780205
2035,1076,C2,44837.488231397,31217.0257397845,21691314.9574943,1652.46283018785,10273715.8233428,477826.287914126,32520564.0455526
2036,1076,C2,40310.452011429,27926.6170579482,20124789.990041,1466.88334220074,9589154.12105929,443370.415476736,30227018.4789886
2037,1076,C2,36537.0897449309,25376.0559266889,18819567.8601189,1401.29083824474,9021171.87385057,414741.077962794,28318795.2484422
2038,1076,C2,32179.1803695125,22384.8040739781,17386469.806595,1191.43169138863,8374617.36562111,382933.58986805,26199776.178219
2039,1076,C2,28232.0836643373,19892.1585536115,15938573.8229017,1143.68839892355,7713812.99152669,350829.59993123,24052484.3449765
2040,1076,C2,26351.0667267989,18434.3537176115,15159935.5943076,983.105507913507,7352922.4118214,333447.070526301,22892073.6026076
2041,1076,C2,23810.4909024257,16379.8490075754,13947932.522745,849.946100163073,6752526.90468419,306122.474407454,21047622.1878469
2042,1076,C2,19335.5769456845,13508.9286891494,12414993.6247163,719.818089989295,6048621.19863189,271994.046336535,18769173.1934095
2043,1076,C2,16805.208321236,11779.3147306282,11374437.3918322,671.158086763107,5525559.71285013,248323.86228413,17177576.6481051
2044,1076,C2,15398.2317598649,10793.0710194015,10463285.7408368,499.737615224942,5103350.65130703,228019.729774887,15821347.1623132
2045,1076,C2,14001.1403698658,9987.78269242093,10153159.1862294,491.653858028992,4925821.79914596,220714.292810482,15324175.8551061
2046,1076,C2,13589.0016415467,9160.52074723306,9788797.6763723,422.542117155015,4731916.70125288,212322.883252414,14756209.3253835
2031,1076,C3,45799.9193486866,30486.0054900382,21056868.7936452,1807.57133761725,9960582.9625685,462762.328384045,31558307.5807741
2032,1076,C3,44371.2716413654,29362.0382462423,20144296.4556738,1655.72334854156,9580263.81679027,442923.146486267,30242872.4521865
2033,1076,C3,40613.1199571747,26922.7250555388,19165769.1759052,1536.48468498815,9147900.94082894,421436.355538096,28804178.80197
2034,1076,C3,37442.1704933699,24920.6236374891,17962765.1119533,1371.80383401497,8613228.22591283,394918.282544935,27034646.2183759
2035,1076,C3,34650.6046718129,22986.2564102626,17105291.5085519,1308.37122832806,8244791.533385,376150.354605731,25785178.6288531
2036,1076,C3,30767.3943246528,20665.4503648159,15874369.1602558,1217.27910736997,7668890.89466982,348683.186425995,23944593.3651485
2037,1076,C3,28671.9098684128,19251.5906580076,15020924.8919529,1142.96123804829,7268508.84330186,329560.756164239,22668060.9531834
2038,1076,C3,27735.8649134092,18548.1811538725,14670247.9708064,1000.97241467819,7086965.04308002,321491.909370241,22125989.9417386
2039,1076,C3,25619.132624412,17323.4992172826,14147055.9844042,1011.93876763134,6818536.78310848,309648.895322835,21319196.2334448
2040,1076,C3,25847.7504144253,17563.3402257633,14044309.2030954,916.565262148321,6800705.07679106,307571.112920923,21196913.0487097
2041,1076,C3,17971.1933573381,12001.6280360729,10974985.9641354,697.961280297612,5242771.73446412,237798.998172046,16486227.4794452
2042,1076,C3,16492.0484539467,11333.973122988,10240363.0530281,595.260634959732,4911428.4378593,221446.032793023,15401658.8058923
2043,1076,C3,14777.9451279125,10182.0722756969,9805798.61120063,569.677982526345,4666153.62533002,211302.517380207,14708784.449297
2044,1076,C3,14205.7514639476,9814.59510051519,9670435.83430645,429.806799233055,4633882.80183951,208571.753320998,14537340.5428307
2045,1076,C3,13339.2225082385,9292.78863541349,9163166.83916394,441.532009465223,4391651.8132256,197171.504311996,13775063.6998547
