"Simulation","Pathway","NPV"
"386","B3",3934813270.98625
"386","C1",5198602235.6907
"386","C2",5884545006.38879
"386","C3",2791946720.35536
"386","D",2177906784.551
"387","A",398431004544.641
"387","B1",4424278975.51983
"387","B2",9863704464.49094
"387","B3",3760428907.78758
"387","C1",4965119536.90099
"387","C2",5641017336.39546
"387","C3",2639076855.54421
"387","D",1930582570.80159
"388","A",396661369779.251
"388","B1",4775010129.24239
"388","B2",10358811839.5317
"388","B3",4055754954.56098
"388","C1",4967123071.60228
"388","C2",6030669101.71981
"388","C3",2892365399.35664
"388","D",1992121049.56728
"389","A",411346335246.31
"389","B1",5045845436.66198
"389","B2",11407732749.2405
"389","B3",4250743259.0368
"389","C1",5361598951.51949
"389","C2",6492150214.02904
"389","C3",3044572811.13312
"389","D",2210865398.61815
"39","A",405132873564.811
"39","B1",4683606201.32961
"39","B2",10279696120.952
"39","B3",3975063141.24905
"39","C1",5154213018.46384
"39","C2",5976810782.73463
"39","C3",2825897483.50721
"39","D",2184718983.13917
"391","A",397058051657.151
"391","B1",4636959490.05286
"391","B2",10410508417.0353
"391","B3",3891983648.18953
"391","C1",4896819919.77643
"391","C2",5863710895.92812
"391","C3",2699702260.88454
"391","D",1921261344.42712
"392","A",399286219572.305
"392","B1",4564084646.24769
"392","B2",10051480165.9187
"392","B3",3941080246.09454
"392","C1",5072478244.29032
"392","C2",5915381208.8453
"392","C3",2812704436.40192
"392","D",2071649669.80743
"393","A",392104404002.988
"393","B1",4274941339.18619
"393","B2",9516673703.21225
"393","B3",3621405203.72261
"393","C1",4729041615.26685
"393","C2",5454392902.89721
"393","C3",2510222405.86121
"393","D",1809990648.39204
"394","A",403822264373.308
"394","B1",4517769051.76383
"394","B2",9694257226.00419
"394","B3",3848370352.27884
"394","C1",5073545836.18447
"394","C2",5805132889.61275
"394","C3",2729862003.44407
"394","D",2132412386.65
"395","A",406296925639.588
"395","B1",4588306913.60081
"395","B2",10210202182.5559
"395","B3",3899682656.97302
"395","C1",5093112034.65294
"395","C2",5809306445.21537
"395","C3",2743405040.47623
"395","D",2090495973.38042
"396","A",397482085969.607
"396","B1",4381750762.25663
"396","B2",9729229142.31021
"396","B3",3695245937.48532
"396","C1",4944467128.34967
"396","C2",5551374308.37575
"396","C3",2585736847.02838
"396","D",1902337303.35256
"397","A",397499385154.186
"397","B1",4851524726.80143
"397","B2",10844072656.4641
"397","B3",4070588551.22529
"397","C1",4990344492.23603
"397","C2",6154201649.56653
"397","C3",2881968173.50143
"397","D",1973380501.96082
"398","A",407407600024.939
"398","B1",4576462349.29301
"398","B2",9839450470.8822
"398","B3",3917096194.5383
"398","C1",5243013166.97357
"398","C2",5811113635.54757
"398","C3",2814748513.07336
"398","D",2198419713.90811
"399","A",409141416576.627
"399","B1",4783529949.14641
"399","B2",10711180805.2314
"399","B3",4038547653.30282
"399","C1",5204369881.42064
"399","C2",6127989479.20626
"399","C3",2815908663.14925
"399","D",2165931180.10997
"4","A",398925081163.638
"4","B1",4578698482.01783
"4","B2",10305581879.7781
"4","B3",3887322143.35599
"4","C1",4904464228.49472
"4","C2",5802112716.24329
"4","C3",2735727992.20023
"4","D",1985378940.67793
"40","A",408202375790.74
"40","B1",5019664610.99527
"40","B2",11104240925.8329
"40","B3",4246483915.02814
"40","C1",5205453657.87171
"40","C2",6349688048.52932
"40","C3",3026812461.04488
"40","D",2176737271.46505
"401","A",389236607168.158
"401","B1",4210275049.81752
"401","B2",9312533105.82415
"401","B3",3579319999.98708
"401","C1",4756658155.99418
"401","C2",5390398959.14645
"401","C3",2517421646.91129
"401","D",1836542878.57441
"402","A",395137309846.501
"402","B1",4503473342.49336
"402","B2",9805055003.11897
"402","B3",3848166557.14232
"402","C1",4880541566.59273
"402","C2",5707631511.60171
"402","C3",2776943911.18759
"402","D",1932199909.76657
"403","A",397988529158.686
"403","B1",4323687599.38101
"403","B2",9541528313.03301
"403","B3",3707454020.66128
"403","C1",4981964301.6501
"403","C2",5502849833.05253
"403","C3",2611144641.15568
"403","D",1970216982.07662
"404","A",403400606027.376
"404","B1",5035124367.74485
"404","B2",11278612285.8446
"404","B3",4212908876.17173
"404","C1",5098006328.16169
"404","C2",6392554861.38158
"404","C3",2990229280.04448
"404","D",2036374403.03944
"405","A",401507852368.447
"405","B1",4222367876.12211
"405","B2",9191281902.04577
"405","B3",3668710783.32956
"405","C1",5071885103.58676
"405","C2",5449086813.89657
"405","C3",2593175428.28507
"405","D",2159779316.83286
"406","A",398857782056.648
"406","B1",4578359927.70413
"406","B2",9833950948.79616
"406","B3",3946541109.24764
"406","C1",5000622899.42652
"406","C2",5767383805.62497
"406","C3",2871353679.91355
"406","D",2077811667.8229
"407","A",398614188901.923
"407","B1",4393975792.54598
"407","B2",9542548631.77527
"407","B3",3754282085.46179
"407","C1",4934233829.53686
"407","C2",5604644282.50601
"407","C3",2670102645.74118
"407","D",1983739481.98048
"408","A",401014203434.793
"408","B1",4301758137.65622
"408","B2",9470952777.03403
"408","B3",3691283295.72987
"408","C1",5094948320.87919
"408","C2",5517419618.02656
"408","C3",2637599059.80033
"408","D",2073435180.37483
"409","A",409956048319.237
"409","B1",4627469098.07234
"409","B2",10054158640.0811
"409","B3",3973952401.14545
"409","C1",5196956755.89708
"409","C2",5907594592.96796
"409","C3",2827393430.12773
"41","A",406962780199.726
"41","B1",4831741225.00968
"41","B2",10640374068.6435
"41","B3",4076756448.23366
"41","C1",5122946390.56782
"41","C2",6180583839.52938
"41","C3",2876929973.70321
"41","D",2100899995.97966
"411","A",406174093406.778
"411","B1",4929627225.4906
"411","B2",10796468033.3644
"411","B3",4151944407.45523
"411","C1",5257568239.42134
"411","C2",6253477675.24724
"411","C3",3014966972.9359
"411","D",2127342507.56864
"412","A",410416439598.571
"412","B1",4836842630.57071
"412","B2",10636674272.0198
"412","B3",4095969060.92278
"412","C1",5248171400.06853
"412","C2",6168321203.7578
"412","C3",2907779454.02506
"412","D",2198628109.38355
"413","A",400059140973.92
"413","B1",4670191413.05137
"413","B2",10409066436.1924
"413","B3",3923454328.26663
"413","C1",5026934625.43911
"413","C2",5935795163.35413
"413","C3",2771223338.20587
"413","D",1977403090.91213
"414","A",404894139011.439
"414","B1",4488771485.23092
"414","B2",10235240555.081
"414","B3",3828734636.42344
"414","C1",5240475954.60924
"414","C2",5856371013.68871
"414","C3",2650828809.12905
"414","D",2146680055.74809
"415","A",393165772825.963
"415","B1",4512861709.10823
"415","B2",9822501850.9882
"415","B3",3820640925.87147
"415","C1",4807124710.98757
"415","C2",5704964753.49696
"415","C3",2725139127.82049
"415","D",1927671622.0923
"416","A",404264734159.191
"416","B1",4305140097.82704
"416","B2",9572490196.30284
"416","B3",3685617720.52897
"416","C1",5119501833.00999
"416","C2",5552634831.64409
"416","C3",2579249464.19547
"416","D",2062360007.78319
"417","A",411782029318.186
"417","B1",4889015588.02751
"417","B2",10760317152.6718
"417","B3",4154699219.29501
"417","C1",5325021826.48287
"417","C2",6252066696.39573
"417","C3",3031001172.78705
"417","D",2236310200.26311
"418","A",403551767581.609
"418","B1",4472764066.26844
"418","B2",10038436734.8307
"418","B3",3770242426.34205
"418","C1",5039842878.08128
"418","C2",5755347942.87726
"418","C3",2651427744.12178
"418","D",2065820930.25246
"419","A",408485075896.235
"419","B1",4400547065.86479
"419","B2",10118372008.4957
"419","B3",3779818600.02122
"419","C1",5134822564.97349
"419","C2",5741667764.18433
"419","C3",2623835531.43614
"419","D",2074819091.41541
"42","A",400925585822.127
"42","B1",4794140532.65662
"42","B2",10985324368.9846
"42","B3",4071637946.43701
"42","C1",5017581790.22641
"42","C2",6135097941.1301
"42","C3",2874638406.07463
"42","D",1991468677.14131
"420","A",397784628597.769
"420","B1",4232370251.86658
"420","B2",9529599516.85258
"420","B3",3604743016.13611
"420","C1",5017922171.99415
"420","C2",5424303040.46277
"420","C3",2522006616.54387
"420","D",2021615436.01236
"421","A",396878476064.534
"421","B1",4253260291.29139
"421","B2",9458316301.17878
"421","B3",3612372498.2273
"421","C1",4985741695.07608
"421","C2",5465917384.30494
"421","C3",2554236947.08516
"421","D",2017671593.67843
"422","A",388134759320.878
"422","B1",4661251259.20884
"422","B2",10313845689.2722
"422","B3",3916684328.02974
"422","C1",4865125863.348
"422","C2",5936804059.88079
"422","C3",2804601493.20418
"422","D",1919915830.6464
"423","A",402946817263.894
"423","B1",4530410273.73643
"423","B2",10167310929.9512
"423","B3",3815520038.54949
"423","C1",5046349011.56639
"423","C2",5803113564.43309
"423","C3",2681233379.6243
"423","D",2063259293.05394
"424","A",391121009665.125
"424","B1",4641547457.13595
"424","B2",10412032035.3451
"424","B3",3902318549.43275
"424","C1",4830038413.96463
"424","C2",5901881398.60842
"424","C3",2737445066.96207
"424","D",1919526072.67757
"425","A",409202678002.436
"425","B1",4906557698.76422
"425","B2",11082539352.5792
"425","B3",4165540384.85299
"425","C1",5233084741.34838
"425","C2",6257206266.95996
"425","C3",3005012443.04034
"425","D",2198928158.07451
"426","A",404233653018.983
"426","B1",4804034705.62087
"426","B2",10749616477.1424
"426","B3",4056495991.68317
"426","C1",5166597565.62782
"426","C2",6077579004.54196
"426","C3",2872074337.60293
"426","D",2109342864.07596
"427","A",406791336937.931
"427","B1",4805896899.95962
"427","B2",10708219148.3588
"427","B3",4070500062.25841
"427","C1",5143355105.14359
"427","C2",6175908506.07772
"427","C3",2858477594.34064
"427","D",2149165128.8088
"428","A",396240264103.44
"428","B1",4517515483.26469
"428","B2",9893480849.01873
"428","B3",3867046319.51714
"428","C1",4864565058.99865
"428","C2",5733842417.0017
"428","C3",2730875005.51236
"428","D",1969325125.27613
"429","A",402522968365.403
"429","B1",4601092552.66396
"429","B2",10154355681.3217
"429","B3",3885168869.89055
"429","C1",5124773525.54185
"429","C2",5843545053.45562
"429","C3",2742946438.6125
"429","D",2057149472.77831
"43","A",414809318193.247
"43","B1",4465942425.78479
"43","B2",9677768982.65123
"43","B3",3827918245.3959
"43","C1",5428364378.27631
"43","C2",5758676605.58763
"43","C3",2695410461.38598
"43","D",2199996953.50422
"430","A",396716329245.335
"430","B1",4572617257.08257
"430","B2",10061430001.3662
"430","B3",3880843015.22133
"430","C1",4959537713.44746
"430","C2",5768165368.97012
"430","C3",2748136471.05403
"430","D",2007450667.48267
"431","A",390858053449.489
"431","B1",4255541982.23415
"431","B2",9614595356.05535
"431","B3",3604336377.85342
"431","C1",4754826049.45242
"431","C2",5457008082.19451
"431","C3",2557610484.75523
"431","D",1899569157.71896
"432","A",397215411482.771
"432","B1",4298879207.91399
"432","B2",9508445162.82872
"432","B3",3703814974.85291
"432","C1",4993028278.3352
"432","C2",5548384787.07246
"432","C3",2626747107.66229
"432","D",2019862742.78832
"433","A",411344626711.815
"433","B1",4199027773.60348
"433","B2",9252857120.35281
"433","B3",3610614743.82989
"433","C1",5241933706.32318
"433","C2",5444262898.19998
"433","C3",2535333857.44147
"433","D",2205645952.34014
"434","A",409594295174.746
"434","B1",4875534816.00663
"434","B2",10617780526.9917
"434","B3",4212873308.59328
"434","C1",5287479920.16862
"434","C2",6278339224.79677
"434","C3",2962562393.90814
"434","D",2219396839.3666
"435","A",410005010359.077
"435","B1",4606948648.83167
"435","B2",10172096924.111
"435","B3",3934191749.23219
"435","C1",5305193067.05863
"435","C2",5968881609.30437
"435","C3",2795325268.53508
"435","D",2158702429.25557
"436","A",399382811087.524
"436","B1",4520901701.02176
"436","B2",9984294564.15386
"436","B3",3870155566.21462
"436","C1",5069684754.6558
"436","C2",5793595100.98448
"436","C3",2795474399.14603
"436","D",2032226980.81647
"437","A",400845610394.25
"437","B1",4290428277.71722
"437","B2",9656523326.79706
"437","B3",3638514060.22517
"437","C1",5095941917.17133
"437","C2",5599750309.57371
"437","C3",2521667703.82996
"437","D",2027470497.62823
"438","A",415194053202.457
"438","B1",4765049382.85192
"438","B2",10819823126.5329
"438","B3",3974239904.43198
"438","C1",5301110668.25169
"438","C2",6050563915.16345
"438","C3",2788438635.28515
"438","D",2243853612.54339
"439","A",407533066820.31
"439","B1",5064714689.62
"439","B2",11182926850.2861
"439","B3",4279232758.73534
"439","C1",5233274980.46527
"439","C2",6423141648.45763
"439","C3",3079943697.12528
"439","D",2202658090.44187
"44","A",394000575844.694
"44","B1",4454444282.58133
"44","B2",9828593804.69853
"44","B3",3834151881.41728
"44","C1",4872136354.11265
"44","C2",5699882996.99266
"44","C3",2736117680.61019
"44","D",1966769909.67766
"440","A",394919724672.163
"440","B1",4676861863.87674
"440","B2",10252551508.9979
"440","B3",3923241363.56458
"440","C1",4884061674.51759
"440","C2",5865387961.25468
"440","C3",2820768645.99445
"440","D",1914287445.64876
"441","A",402184662794.968
"441","B1",4223836577.09342
"441","B2",9391370380.96735
"441","B3",3580838837.2013
"441","C1",4953431894.03266
"441","C2",5454010073.44419
"441","C3",2532537409.18029
"441","D",2037497451.96457
"442","A",398760616816.592
"442","B1",4324835734.29486
"442","B2",9858996721.18241
"442","B3",3710987293.99861
"442","C1",5026606544.24445
"442","C2",5659046417.65966
"442","C3",2573752524.67845
"442","D",1993968228.9385
"443","A",407589863818.044
"443","B1",4666197056.29019
"443","B2",10352560636.8376
"443","B3",3968005139.03542
"443","C1",5219934436.12584
"443","C2",5951280774.98224
"443","C3",2780423584.49141
"443","D",2122303283.00412
"444","A",395609639040.145
"444","B1",4201450022.10799
"444","B2",9416725769.82736
"444","B3",3556005121.68134
"444","C1",4900262570.84066
"444","C2",5429184106.3618
"444","C3",2490045540.17212
"444","D",1906140337.27761
"445","A",399128618819.025
"445","B1",4629524384.01038
"445","B2",10336612977.3339
"445","B3",3898583675.35259
"445","C1",4993792679.04064
"445","C2",5918166141.99267
"445","C3",2746396295.36816
"445","D",1979609557.51258
"446","A",397298354641.293
"446","B1",4946225500.03597
"446","B2",11099524231.0457
"446","B3",4180609950.79263
"446","C1",4939135648.26269
"446","C2",6300717711.09502
"446","C3",2980522674.02916
"446","D",1974330112.84549
"447","A",411684820843.774
"447","B1",4569173869.3178
"447","B2",10053692092.7378
"447","B3",3916150126.25514
"447","C1",5327836209.61032
"447","C2",5893417962.33052
"447","C3",2796266926.57159
"447","D",2257521472.48683
"448","A",400419401696.468
"448","B1",4903253778.76585
"448","B2",11113002330.4085
"448","B3",4104837673.89559
"448","C1",5081826733.53796
"448","C2",6271797766.78749
"448","C3",2870987672.59499
"448","D",1981628110.39439
"449","A",398756611077.29
"449","B1",4443052001.74389
"449","B2",9961449075.17825
"449","B3",3732246255.10411
"449","C1",4990468827.45579
"449","C2",5686360038.98009
"449","C3",2620732791.77256
"449","D",1969920151.57554
"45","A",405682013409.161
"45","B1",4405218611.83625
"45","B2",9858475248.91415
"45","B3",3776386963.93806
"45","C1",5041311708.18154
"45","C2",5673111753.87541
"45","C3",2647615862.85727
"45","D",2090924068.11739
"450","A",398371248231.25
"450","B1",4609263532.4986
"450","B2",10332720189.8575
"450","B3",3861001939.61649
"450","C1",4978310947.16826
"450","C2",5863272826.94769
"450","C3",2690262607.07761
"450","D",1959345062.57423
"451","A",396906612614.228
"451","B1",4954674030.47441
"451","B2",10877483256.2381
"451","B3",4215064334.60315
"451","C1",4930275929.61115
"451","C2",6286800626.48562
"451","C3",3008843049.07906
"451","D",1989889661.21944
"452","A",398482768848.779
"452","B1",4572990469.99628
"452","B2",10318358419.807
"452","B3",3929377966.10335
"452","C1",4955563084.61781
"452","C2",5904564701.06774
"452","C3",2774973481.08034
"452","D",1966414666.26371
"453","A",405934071249.679
"453","B1",4466889708.07667
"453","B2",9662205185.71921
"453","B3",3875300731.28912
"453","C1",5274342801.66404
"453","C2",5754045185.86733
"453","C3",2736334695.86406
"453","D",2160253432.22026
"454","A",406525518131.847
"454","B1",4671545133.80077
"454","B2",10298402991.7646
"454","B3",4000877656.6905
"454","C1",5158597458.19597
"454","C2",5918343936.18401
"454","C3",2839890658.79426
"454","D",2054411962.18036
"455","A",400600704886.166
"455","B1",4333386639.52421
"455","B2",9490456225.08172
"455","B3",3706926440.54152
"455","C1",5063153320.48065
"455","C2",5537460607.50341
"455","C3",2633749601.2168
"455","D",2075502615.00255
"456","A",421560979634.104
"456","B1",4940335501.19843
"456","B2",10618168122.0547
"456","B3",4217034503.18381
"456","C1",5491313897.47203
"456","C2",6245540116.21704
"456","C3",3064280769.48107
"456","D",2363295225.39301
"457","A",415043701935.079
"457","B1",4913878973.05628
"457","B2",11042628617.4567
"457","B3",4147122040.96387
"457","C1",5399427070.43697
"457","C2",6346862343.0274
"457","C3",2893603598.27747
