Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2049,45,A,2326080.51062744,18369975.3193689,29405886.0028246,107721.655621469,16112743.6269082,744303.000180535,67066710.1155312
2050,45,A,2312242.57846403,18269967.2083908,29355662.6084588,107190.507219691,16091244.1755255,742898.028926251,66879205.106985
2025,46,C3,1170062.17268999,8747438.65987634,13278046.3370967,60327.9815594267,6969933.22739119,325687.960412989,30551496.3390267
2026,46,C3,917657.479684835,6966859.74123346,10140862.005703,49048.1432854235,5424436.23517924,250823.430656222,23749687.0357422
2027,46,C3,930032.690325027,5839924.17642307,9859061.57335987,43329.0883643465,5258581.11333299,243449.308455123,22174377.9502604
2028,46,C3,850979.206584462,5668310.97847208,9523733.43513851,41598.5032480334,5058931.788199,234982.237993462,21378536.1496356
2029,46,C3,801131.70566985,4746242.9407157,9441902.10015136,40543.6804028978,4499361.39289717,226153.552067261,19755335.3719042
2025,47,B3,1147792.29581954,8811817.33769368,13278323.2101437,60221.9812114471,6966057.99142075,325554.689650663,30589767.5059398
2026,47,B3,912197.310967655,6894296.03988871,10173705.9608641,48824.2104269346,5440000.4047626,251357.793282586,23720381.7201926
2027,47,B3,907793.342427827,5885805.5305099,9825639.34350197,43258.5881169566,5243456.09392351,242686.467489875,22148639.36597
2028,47,B3,854574.909883179,5472700.74606296,9542495.98948926,41813.7763784982,5070265.91154705,235494.357341934,21217345.6907029
2029,47,B3,786679.217888842,4633043.23692385,9447625.74938418,40308.2955441281,4500218.65493659,226162.735758388,19634037.890436
2025,48,B2,1132567.50557409,8453315.08675404,12678181.1877004,58487.9606408989,6681843.89635271,311418.42676194,29315814.0637841
2026,48,B2,1037513.82362644,7842071.15855633,12005908.5645439,54348.0938319514,6321559.89896167,294769.676652473,27556171.2161728
2027,48,B2,1027135.59743954,6339145.07305938,11352068.1095152,47254.5172307515,5975566.15561875,278710.484479272,25019879.9373429
2028,48,B2,928181.257514147,5944035.20135467,10735497.461339,44491.0592253072,5637169.95737179,263414.033267233,23552788.9700722
2029,48,B2,850113.344803153,5002338.12776612,10276518.0139152,42198.2129433782,4876220.17513195,245214.988476406,21292602.8630362
2025,49,C1,1223495.03956728,9367669.52486284,14405166.8607855,63321.3793080254,7505972.02051815,352153.598393845,32917778.4234356
2026,49,C1,1272990.27534463,9613826.84631212,15201424.6148985,63906.7956535871,7847179.21428638,370420.621224841,34369748.3677201
2027,49,C1,1330955.71212401,8304289.46552646,16146725.879596,59385.3883848532,8263449.51916033,391499.474048313,34496305.43884
2028,49,C1,1337825.22729684,8552942.84359845,17112304.7352203,60278.00154089,8684274.23429325,413094.093085521,36160719.1350352
2029,49,C1,1310611.41322164,7565022.96417132,18276135.4252645,62196.538340129,8477666.02599688,430557.184499069,36122189.5514935
2025,50,B3,1148068.67493407,8803804.82607614,13283702.9806051,60163.0718799174,6974032.52722545,325678.429301737,30595450.5100224
2026,50,B3,924661.393158169,7169697.43281391,10139870.2913522,49432.1493909293,5432270.09189835,251103.110954236,23967034.4695678
2027,50,B3,896977.532427121,5585578.8444223,9797241.38937398,43172.5854177294,5230558.05785547,242068.667211014,21795597.0767076
2028,50,B3,852493.760299829,5411780.14037006,9531694.98780624,41615.7033160113,5052665.46231149,235031.190447717,21125281.2445514
2029,50,B3,784234.008543534,4634633.18682455,9389888.43892082,40708.790480337,4475901.85240512,225162.003751235,19550528.2809256
2030,41,B2,188758.888437237,257782.759906525,9218460.18206201,2501.74026948689,4365971.10782876,205005.067721267,14238479.7462253
2031,41,B2,165894.564752778,221520.374430769,8011929.69400847,2248.02886410785,3801799.92623712,178171.712001054,12381564.3002943
2032,41,B2,150652.670749721,222067.365430473,7451616.43910084,2078.86351819052,3534428.16562589,165898.842794355,11526742.3472195
2033,41,B2,134666.401322149,197836.376577536,6755382.39774485,1849.25521082712,3207740.08042228,150488.580748645,10447963.0920263
2034,41,B2,133318.394803969,193457.065226616,6277335.51510321,1773.49257082287,2983490.55470857,139999.795485346,9729374.81789853
2035,41,B2,115856.904304352,176110.887284909,5729143.97966532,1610.77438261464,2713975.11979077,127660.836268718,8864358.50169669
2036,41,B2,107230.243035507,174921.151086493,5224329.10471373,1432.51727772156,2477118.55577551,116521.712592184,8101553.28448115
2037,41,B2,96491.7986862906,159405.74636066,4722391.11847035,1291.00935150419,2232351.10162347,105249.251342901,7317180.02583517
2038,41,B2,87871.9435551114,153816.943882568,4280439.61930452,1197.97908213837,2022508.27492049,95387.4161718897,6641222.17691672
2039,41,B2,79943.0286778575,136261.585180911,3873740.79562442,1091.66434207132,1822523.82243392,86266.5507613305,5999827.44702052
2040,41,B2,71565.1148127647,125044.437541075,3562232.57494353,964.953507523439,1669670.68661925,79220.6835308954,5508698.45095504
2041,41,B2,59877.6441863364,119086.388358455,2972576.25864063,881.426118822853,1391538.66597316,66098.3253554932,4610058.7086329
2042,41,B2,57459.0885655878,114897.47347278,2771048.55836853,711.079885069883,1295692.84569223,61569.439223124,4301378.48520732
2043,41,B2,51352.4792513354,110159.230642697,2340874.61295466,629.864749138676,1092347.31922012,51963.9708248261,3647327.47764278
2044,41,B2,43733.9946434432,108193.660906871,2087226.87684228,594.668076528114,969046.364686318,46270.0265073779,3255065.59166282
2045,41,B2,43239.9824719992,94893.172285125,1834650.78423235,494.615728692483,851514.995888859,40622.8140563243,2865416.36466335
2030,42,B1,161247.019424522,235748.599285324,8220626.56648332,2447.34571145237,3919377.32817371,182986.519099316,12722433.3781776
2031,42,B1,115698.209671441,174110.053089068,5766838.97016536,1998.012575432,2758576.38971517,128283.534790014,8945505.17000649
2032,42,B1,106358.475801792,175687.653169809,5494983.48061153,1830.07863208592,2629428.25533873,122371.538088327,8530659.48164228
2033,42,B1,100700.906301355,169152.031472483,5138264.22858757,1684.85278881315,2466540.50084227,114667.472505739,7991009.99249823
2034,42,B1,97887.1327878204,164407.739728874,4910210.31559608,1555.51456114683,2351846.85211063,109540.052305684,7635447.60709024
2035,42,B1,96042.0343852864,157764.774672528,4638753.5191441,1475.66325040583,2214309.14169666,103478.092596794,7211823.22574578
2036,42,B1,87683.2045318725,157736.012076544,4394196.80845986,1381.58411170107,2096595.35909693,98086.8047872462,6835679.77306415
2037,42,B1,85137.6855208912,150118.722458406,4073330.28390879,1345.13581712112,1938592.53612323,90921.9508096697,6339446.3146381
2038,42,B1,76136.3437927957,141994.519520121,3874949.84692222,1269.14876184321,1840899.87557791,86460.3243953179,6021710.05897021
2039,42,B1,73292.3002507114,137016.521195615,3614585.37874168,1172.11678171439,1712150.24060373,80639.4454725561,5618856.003046
2040,42,B1,70017.1452427093,124814.845937529,3447165.213284,1007.0417562343,1632417.80275361,76849.9500041678,5352271.99897824
2041,42,B1,48487.4675995349,106349.769850457,2299247.43385458,805.399918499141,1082941.5858847,51154.9671627389,3588986.62427051
2042,42,B1,47978.7472748568,103798.763656286,2147213.08833338,767.419576953482,1009455.86738464,47761.7365899661,3356975.62281608
2043,42,B1,42126.4305420559,102743.714219318,1886351.85699363,639.188980660697,882685.766614647,41870.1663887321,2956417.12373904
2044,42,B1,36031.4184481779,97937.3293674115,1676363.69126057,557.547478122229,784211.077446465,37211.8737857904,2632312.93778654
2045,42,B1,36387.1987367101,91954.2790682986,1556228.78856689,592.570185130054,723889.018159212,34521.0941829565,2443572.9488992
2030,43,C1,386650.171821983,473699.852242952,18587956.7958998,3610.2822259948,8593801.93878414,411807.398956679,28457526.4399316
2031,43,C1,192657.071086165,268206.385421791,10027155.4439405,3101.1518711016,4777497.41480641,223140.801069851,15491758.2681958
2032,43,C1,77288.1824696154,146392.716120614,4006841.47931157,1907.74832993182,1958691.10438261,89501.2452876882,6280622.47590203
2033,43,C1,32584.1756769111,94508.5594791391,1460006.42686854,861.463940262654,701546.594568616,32484.0051813807,2321991.22571485
2034,43,C1,21187.9585641124,77365.3287843557,707047.755627178,371.341001859376,318033.400908469,15438.9653700023,1139444.75025598
2035,43,C1,16007.6667696428,70755.9187904037,562931.640126495,183.997094685971,239547.243200269,12055.0507674488,901481.516748945
2036,43,C1,11651.5517343554,73192.2346097087,387257.204773861,128.607252638648,160165.739738054,8266.29289904517,640661.631007662
2037,43,C1,11285.1347527109,68018.9316216967,385823.909474143,129.296732244632,160057.394935541,8243.12346075207,633557.790977088
2038,43,C1,11942.2551398135,66813.7408474079,386038.615897797,129.885490552473,159803.275272406,8244.23144039774,632972.004088375
2039,43,C1,10567.6366440154,67366.802408029,386134.485209164,128.776762539829,159815.950760484,8244.19800201071,632257.849786243
2040,43,C1,10615.1281198933,61460.0414972306,385433.981425781,128.933920731527,159436.989037869,8228.67731342797,625303.751314933
2041,43,C1,10723.8350575799,64171.2319528255,384552.547549852,128.372285123907,159198.5019606,8209.14131741583,626983.630123397
2042,43,C1,11941.339311249,65305.8822046211,385708.498383518,129.147418133008,159518.20963139,8234.38401032007,630837.460959231
2043,43,C1,11710.7654637721,69623.5297724416,386196.099312614,129.571303721564,159831.837967172,8246.02008197885,635737.8239017
2044,43,C1,11675.6214865024,70732.0977569046,386354.562374543,129.600032050836,159828.909848855,8249.03385176776,636969.825350624
2045,43,C1,11059.6999261299,64722.4815107257,377985.568183619,129.951611375083,156383.220118852,8065.11576407005,618346.037114771
2030,46,C3,169845.739828392,246552.379444079,8693281.36746787,2533.13373171287,4141220.14068786,193535.183904052,13446967.945064
2031,46,C3,116656.307757936,174666.077323328,5782666.96282174,2012.68440424559,2771563.64761364,128686.784653261,8976252.46457415
2032,46,C3,101276.396172579,170366.72858798,5230417.21664618,1815.36346711843,2508966.88647389,116515.161476969,8129357.75282472
2033,46,C3,88700.9589172503,159240.688549751,4653824.28823005,1613.51159375114,2238401.56020366,103847.903966484,7245628.91146094
2034,46,C3,84077.2541809203,150246.686672388,4205297.50919956,1465.25225578127,2021342.20642893,93853.2444575767,6556282.15319515
2035,46,C3,77677.6181543157,139951.517461067,3848251.49868536,1364.53213897067,1842302.59435485,85825.5151463313,5995373.2759409
2036,46,C3,68773.4785984475,138618.006967993,3465655.36880773,1270.32393210755,1659461.31501457,77415.3447000659,5411193.83802092
2037,46,C3,63729.8229632538,129331.778830986,3091015.96386454,1230.34130353458,1478741.28865213,69096.8211403253,4833146.01675477
2038,46,C3,59073.0424536348,124460.680872805,3012429.23134011,1142.90919140992,1436939.8619615,67251.857983201,4701297.58380266
2039,46,C3,59309.5064062356,121908.893214823,2880927.51904529,1083.9560953649,1370717.01308381,64331.4831490381,4498278.37099456
2040,46,C3,55359.7004654535,111517.515144237,2781857.10925494,947.385072336892,1322639.06060338,62058.1994602687,4334378.97000061
2041,46,C3,39444.7328381672,97265.9805808231,1870377.96483154,737.657429731655,877569.776539151,41572.3562505176,2926968.46846993
2042,46,C3,40837.249911341,95923.3177765888,1790656.62764027,710.767737040025,839518.94006316,39799.0564301032,2807445.95955851
2043,46,C3,36407.7127365953,96288.0161452879,1568698.5558016,601.28726843253,734466.544866321,34824.3545576657,2471286.4713759
2044,46,C3,30671.4262553884,93074.2326904158,1431424.11931953,545.472920864621,667308.767708482,31751.9282087538,2254775.94710343
2045,46,C3,30489.4780065867,87333.8495897684,1335129.46480206,552.139601274348,622721.484487265,29635.7085710051,2105862.12505796
2030,47,B3,172142.009816533,245821.02728353,8710829.48404894,2520.35314855318,4142762.23756904,193827.175470924,13467902.2873375
2031,47,B3,123730.753803408,184367.550063299,6152766.49996754,2030.78487589062,2944736.83527474,136884.302393491,9544516.72637836
2032,47,B3,115872.241733032,188400.953091139,5915694.20144886,1939.22074348459,2832284.9070163,131792.71521441,9185984.23924722
2033,47,B3,107421.259601019,175176.288261701,5610537.27545142,1772.63216133361,2689253.70976698,125142.588587975,8709303.75383042
2034,47,B3,104722.949673325,173773.697101998,5378760.88220405,1714.01626672283,2575490.72424449,120062.635993232,8354524.90548382
2035,47,B3,107126.953697927,165308.418216007,5166226.82762354,1613.75578049676,2468574.22912179,115258.554457799,8024108.73889756
2036,47,B3,80970.8104907551,148657.868100035,3943092.7668002,1323.82330273328,1888356.24973795,88047.7867093367,6150449.30514101
2037,47,B3,71690.545564244,140911.367105224,3720569.16790119,1298.65554577601,1773068.6453082,83049.0793198593,5790587.46074449
2038,47,B3,73596.6987682387,136835.087355152,3548748.5961164,1185.99825346884,1692454.45058125,79178.2485079761,5531999.07958248
2039,47,B3,68308.6823630987,131196.692119458,3420942.77250807,1166.89840540373,1626640.89589365,76360.5144776973,5324616.45576738
2040,47,B3,64530.2630068069,121051.530577117,3269760.73689811,1026.57747956793,1552103.21861547,72937.9904170771,5081410.31699415
2041,47,B3,54795.8225276105,106159.90672491,2372982.67392148,853.442476997403,1118524.2263231,52834.0005628102,3706150.07253692
2042,47,B3,47623.8103968474,107452.247614769,2268887.18103993,810.65333217187,1072118.06906431,50533.2375925214,3547425.19904055
2043,47,B3,43290.2842995425,103715.667754655,1989594.81140014,665.94179824493,938822.990552773,44254.5341561946,3120344.22996155
2044,47,B3,39519.1754278734,104202.264817394,1826635.96197156,667.249608898258,856109.68332527,40598.2862252988,2867732.6213763
2045,47,B3,36632.4585317169,91514.8267855888,1669710.58770946,615.507862042051,784996.647410013,37118.2960812497,2620588.32438007
2030,48,B2,180621.986165209,257864.699171857,9200136.5425606,2552.51794702591,4362358.91581232,204668.902557202,14208203.5642142
2031,48,B2,160227.082984409,221061.76505326,8043964.11294694,2301.49645523484,3818288.78696523,178975.149687367,12424818.3940924
2032,48,B2,143386.242203862,215149.076162493,7412096.15420455,2036.07951096345,3518347.77977123,164987.910367282,11456003.2422204
2033,48,B2,133346.605556341,201543.322911917,6753204.82953919,1865.27644612005,3211627.75221627,150534.898998539,10452122.6856684
2034,48,B2,124445.848937419,192644.239980946,6237129.82183576,1715.76951486616,2962331.48835827,139063.938860835,9657331.1074881
2035,48,B2,118746.730672714,179277.660803157,5716939.80050417,1571.3376979712,2708393.38313368,127390.070094057,8852318.98290576
2036,48,B2,104251.542836912,174940.339111082,5241344.4472086,1409.89690590448,2480416.39324369,116814.176393168,8119176.79569936
2037,48,B2,97880.7185506756,162003.935756317,4683865.15875738,1319.89315393144,2216166.1597523,104470.141009481,7265706.00698008
2038,48,B2,84717.3900031891,150993.965106589,4298960.88366791,1223.44792315785,2025843.72357323,95776.445069407,6657515.85534349
2039,48,B2,79091.0552347224,143105.806630914,3901682.30037962,1091.13663806412,1835102.48521251,86891.0479751676,6046963.832071
2040,48,B2,74073.9128330357,127682.774854787,3618795.44770122,969.884479668023,1697893.19353682,80528.5583768597,5599943.7717824
2041,48,B2,63644.4686393416,120953.056530402,3037324.84013733,851.448179156492,1420669.00035423,67517.4916523638,4710960.30549283
2042,48,B2,59352.4840612079,116509.198596168,2776377.50183279,802.398400822624,1299718.45292206,61734.4338772255,4314494.46969027
2043,48,B2,52046.7925996409,112168.629810443,2342443.29925892,641.554732633405,1089910.89824964,51938.4770920988,3649149.65174337
2044,48,B2,41884.3365097945,104284.029964448,2019170.17874706,562.155754455563,937286.062403955,44743.5795799486,3147930.34295966
2045,48,B2,43434.9497471244,96618.8410432697,1845024.61158027,561.713804683456,857190.90122246,40908.346672504,2883739.36407031
2030,49,C1,381720.912985599,474086.746144724,18637372.7651876,3617.03694352963,8618258.15614513,412956.122468333,28528011.7398749
2031,49,C1,190109.845563399,266307.289222918,10009961.3130213,3039.84147058341,4775122.4216519,222771.552013805,15467312.2629439
2032,49,C1,77149.8884945758,155675.415575451,3981860.1471213,1976.95978149954,1946216.02285239,88956.378394924,6251834.81222014
2033,49,C1,33551.7962759165,89355.3441310179,1465480.90024772,883.854897789729,706417.465115292,32656.5670993495,2328345.92776709
2034,49,C1,20497.6884353086,77455.8351216835,704128.721435078,355.035066324819,317414.318802135,15372.7316060343,1135224.33046656
2035,49,C1,16803.4193850684,72710.120085613,560011.725213809,174.331832048334,238343.243814276,11989.57528482,900032.415615634
2036,49,C1,11351.1454003191,67823.7301384472,387153.267055947,129.731967734936,160704.302367878,8272.04339088551,635434.220321212
2037,49,C1,11574.5956175335,60548.1144332024,387020.971112692,130.59505227405,160162.81470242,8265.24291013753,627702.333828259
2038,49,C1,10551.0074316854,70051.8269286652,385682.731474789,129.300721424143,159572.204533632,8235.24047314633,634222.311563342
2039,49,C1,11389.063408447,65350.7741356764,385631.918703688,128.288537670315,159558.204910052,8232.52524713638,630290.77494267
2040,49,C1,10397.7338787073,60078.0274612869,384841.250824841,129.486866849875,159234.839914494,8216.4223070923,622897.761253272
2041,49,C1,11418.6989897177,67081.9680550569,384097.973609446,130.001675826553,158996.380814482,8200.4847739351,629925.507918464
2042,49,C1,10599.2231417598,62485.3229389494,385289.734374554,130.220442893572,159486.835286446,8226.93149088863,626218.267675491
2043,49,C1,10833.2078185943,64262.1321919519,384906.750245911,128.595402786471,159240.136594302,8217.12846119798,627587.950714743
2044,49,C1,11115.661903112,67175.0949871171,385008.73286798,128.503662779456,159255.732593559,8219.01963809119,630902.745652639
2045,49,C1,11247.5391666119,62914.4459966594,377495.342819685,130.506239254475,156071.085321727,8054.68764845795,615913.607192396
2030,50,B3,171514.603976208,245454.142934429,8703679.19263572,2529.41146836893,4143969.09316527,193691.730161339,13460838.1743413
2031,50,B3,122385.438272483,180756.618354416,6104592.49733498,1979.33872265457,2924645.09708723,135841.814538943,9470200.80431071
2032,50,B3,118327.814134102,192155.644430836,5876479.50843133,1923.78791702729,2810724.69436168,130922.864698156,9130534.31397313
2033,50,B3,108833.921136691,176313.71864243,5615412.8239599,1811.18513741809,2692471.78102842,125285.01259103,8720128.44249589
2034,50,B3,108647.382117535,175055.442284146,5410451.26106568,1698.95020781826,2591206.87389015,120770.391044881,8407830.30061022
2035,50,B3,105336.370680131,171718.431624079,5179874.53366024,1568.05946291244,2472993.90729275,115522.512883267,8047013.81560338
2036,50,B3,76233.7429291273,141867.242614019,3880504.78693591,1277.83611233109,1860889.67291407,86679.9434843237,6047453.22498979
2037,50,B3,71324.1719149777,129259.422799317,3683977.85358846,1248.58649438207,1761854.78021688,82267.3719885119,5729932.18700253
2038,50,B3,70158.517273851,140589.993311798,3644683.13586609,1233.64557629762,1735598.75686025,81331.0600911109,5673595.1089794
2039,50,B3,69001.0289421609,128507.681575821,3376450.0853392,1134.66563507329,1600633.58683026,75279.535737568,5251006.58406008
2040,50,B3,65783.8776277997,121781.012990913,3257663.82683109,1056.21459384216,1541891.25085011,72610.6488946286,5060786.83178838
2041,50,B3,49776.3017218594,108801.493456417,2293745.2339645,854.399254273141,1087531.46426934,51143.2853796927,3591852.17804608
2042,50,B3,45667.2580562591,102852.461775185,2244219.98587454,783.378049401719,1057155.29454286,49940.0060451417,3500618.38434338
2043,50,B3,39733.9055253788,99781.760066014,2037958.2767608,750.247082807777,954088.439136394,45303.3976238916,3177616.02619529
2044,50,B3,40110.54346108,99904.263676471,1876974.24442119,681.230811239764,880464.091934483,41696.112438669,2939830.48674313
2045,50,B3,35396.1821695951,92737.9735254996,1738447.97729481,630.371955800355,811393.843214677,38572.5411174974,2717178.88927788
2046,41,B2,33416.4057365265,35590.2646563149,1560822.9940996,516.439095914909,730824.751521701,34579.5343072446,2395750.38941731
2047,41,B2,26149.119062257,30438.7771627,1319521.18107976,409.377553653957,616752.052871674,29159.2170084101,2022429.72473845
2048,41,B2,24456.5486871509,26880.682349859,1146006.0916356,383.96465331511,531690.028925905,25283.1544124093,1754700.47066424
2049,41,B2,20001.4570179846,22845.155307522,959036.715009792,284.346089744037,447473.201840374,21149.5811968034,1470790.45646222
2046,42,B1,28135.3449100264,32218.7736315184,1353687.91874864,520.820069589651,636394.336293051,30017.2187723522,2080974.41242518
2047,42,B1,23941.5775816061,28254.2680948574,1154740.24301185,415.449212593281,543026.983097373,25572.6960193084,1775951.21701759
2048,42,B1,23784.5001798849,25417.5474594757,1048626.61087542,371.489416992638,488881.313138598,23166.3075204198,1610247.76859079
2049,42,B1,20098.2158438812,20752.434094889,854352.836510992,291.847966815129,394745.019168013,18792.6139144218,1309032.96749901
2046,43,C1,7826.36871598458,9903.57644532427,323200.748166285,129.045414530759,137282.927082396,6885.3571445948,485228.022969115
2047,43,C1,8227.06893444446,9891.70246739315,323272.234344394,130.250859356864,137423.603951335,6888.79152629998,485833.652083224
2048,43,C1,9126.34808427988,10019.2560491236,322226.455544324,130.307993339215,137056.399241505,6866.93231224329,485425.699224815
2049,43,C1,9905.02878657955,9973.54239436447,320709.268508708,130.132866847064,136251.334396667,6832.13959001164,483801.446543178
2046,46,C3,23464.5173626075,28759.0360177759,1184354.54689589,481.154154795296,555767.723665746,26237.5902928358,1819064.56838965
2047,46,C3,22860.860066406,25897.7529353983,1024873.50741601,410.676180281167,481083.193391953,22694.454317491,1577820.44430754
2048,46,C3,20424.8443070521,23486.4127176489,945029.751536094,393.368032553522,440052.228852059,20880.2596150185,1450266.86506043
2049,46,C3,18647.540191287,19100.0634100049,771979.62167811,299.092068952333,356807.115387398,16982.6988478936,1183816.13158365
2046,47,B3,25926.5954758534,29879.1325392859,1234410.15719869,525.988721453512,581819.313494822,27405.3139766934,1899966.50140679
2047,47,B3,22177.5840264784,26088.5862209554,1084928.73934847,434.80224841797,508446.111278393,24011.3349242401,1666087.15804696
2048,47,B3,20356.7004868067,24843.0785996423,988986.391009457,412.42076701714,461656.356845808,21858.9530870867,1518113.90079582
2049,47,B3,16906.0546102768,21461.1195116839,838378.734205858,347.264878704538,389267.873716424,18494.0021689542,1284855.0490919
2046,48,B2,31084.8425860618,35727.6315109652,1562575.8846673,497.303740492064,730055.9505195,34572.8015948689,2394514.41461919
2047,48,B2,26274.6479504647,31349.8735360802,1315219.18981535,380.828049323751,616550.689358745,29085.5614737969,2018860.79018376
2048,48,B2,25187.1175157115,27697.775907908,1160099.66461471,365.532186920031,540113.212769097,25629.5666816023,1779092.86967595
2049,48,B2,23824.0822631938,23184.7958766631,969028.750881784,292.953651077228,448021.217846917,21344.7534702996,1485696.55398993
2046,49,C1,8955.11770376261,10401.9795644274,324123.197123314,131.346939925595,137640.846764229,6906.21190623414,488158.700001893
2047,49,C1,9806.33304958568,9622.05543219437,322017.443811981,128.039414712555,136651.249424752,6857.8574504261,485082.978583653
2048,49,C1,8781.50506358257,10019.2587024943,322943.36657447,128.805981401602,137175.470307753,6880.66062956163,485929.067259263
2049,49,C1,8798.89326418158,9772.46203709007,321173.716380526,127.986975450872,136626.771430219,6842.63322670177,483342.463314169
2046,50,B3,26168.1824501006,29898.9810353476,1234199.0282384,522.918431106085,579224.629481601,27388.1427678041,1897401.88240436
2047,50,B3,23476.3811504939,24601.5111918509,1021422.08662484,427.407979696133,478343.083337006,22608.9616152172,1570879.4318991
2048,50,B3,21935.7151446421,25311.9752172587,980524.565801179,439.260349070425,457540.288363504,21681.7133906018,1507433.51826626
2049,50,B3,19067.5584127049,21019.5654552509,873607.334116017,342.225921726995,404109.984743004,19238.6016236815,1337385.27027239
2050,41,B2,13463.8984151203,15779.2149249415,708820.850852516,266.000349436161,331979.292059677,15554.2625642224,1085863.51916591
2050,42,B1,12711.4294236005,15010.2838021016,666020.047334096,294.88582341616,312830.261777707,14625.9504877468,1021492.85864867
2050,43,C1,4914.68561777969,5986.77041640402,232656.093667681,128.439221846187,101033.781294422,4892.9185468192,349612.688764952
2050,46,C3,12203.1927960591,14041.4991041629,618638.283942704,276.967200832184,288953.306822897,13560.3396676088,947673.589534264
2050,47,B3,13813.9212939968,16222.7686990294,663888.996910552,311.051125281248,311972.795240189,14586.174363062,1020795.70763211
2050,48,B2,13594.0079443866,15659.9215336181,702896.455512922,270.338239057697,330183.068213322,15419.7513232404,1078023.54276655
2050,49,C1,5681.75201449511,6064.43234848756,232556.587831111,129.949101332812,100880.899037227,4892.0828067479,350205.703139401
2050,50,B3,14015.9271973944,14622.3147502765,645403.445882155,294.819273176483,302944.842488531,14175.0228167464,991456.37240828
2025,51,C1,1249136.15329049,9427583.99919404,14373066.3758229,63395.7494052328,7486518.38356134,351399.784994735,32951100.4462687
2026,51,C1,1266306.98613444,9476461.53715207,15228347.3189157,63928.4233306897,7853765.37966264,370916.368691294,34259726.0138868
2027,51,C1,1326881.23613741,8243214.05259429,16138637.1910544,59516.3856499428,8257137.89586134,391386.874256358,34416773.6355537
2028,51,C1,1322197.57516972,8290450.59522551,17123492.9027155,60198.7031123114,8692735.70210255,413331.511798996,35902406.9901245
2029,51,C1,1302053.19006078,7524243.28817204,18314969.4304662,62206.990088551,8494222.6883761,431262.378483767,36128957.9656474
2025,52,C2,1161086.81240192,8751514.48842363,13072296.4546085,59643.3590893776,6871884.39849949,320837.114230297,30237262.6272532
2026,52,C2,1090498.52608349,8458288.59096857,12529556.8829363,55977.8299992621,6572771.29044931,307180.8909691,29014274.011406
2027,52,C2,1038556.74189419,6338182.43759966,12005420.8715175,49141.8379414429,6295296.26291108,294296.250877311,26020894.4027412
